Candidate	Party	Rank	Gender	Norwegian	Ethnicity	Birth Year	Priority	County	Code	Municipality
Ole Marius Evensen	H	14	Male	Norsk		1943	Yes	Buskerud	0626	Lier
Hasse Lennart Paulsen	H	15	Male	Norsk		1942	Yes	Buskerud	0626	Lier
Reidar Lauritsen	H	16	Male	Norsk		1953	Yes	Buskerud	0626	Lier
Ove Juhl Larsen	H	17	Male	Norsk		1958	Yes	Buskerud	0626	Lier
Abdul Majid Abid	H	18	Male	Non	Arabic	1947	Yes	Buskerud	0626	Lier
Arne Christian Walstad	H	19	Male	Norsk		1967	Yes	Buskerud	0626	Lier
Geir Håkon Ulsaker	H	20	Male	Norsk		1958	Yes	Buskerud	0626	Lier
Olav Aasmundrud	H	21	Male	Norsk		1937	Yes	Buskerud	0626	Lier
Juel Asmund Fuglerud	H	22	Male	Norsk		1941	Yes	Buskerud	0626	Lier
Håkon Bjarte Mjelstad	H	23	Male	Norsk		1945	Yes	Buskerud	0626	Lier
Sverre Granli	H	24	Male	Norsk		1948	Yes	Buskerud	0626	Lier
Kjell Kirkeng	H	25	Male	Norsk		1959	Yes	Buskerud	0626	Lier
Tor Aavatsmark	H	26	Male	Norsk		1974	Yes	Buskerud	0626	Lier
Arvid Rune Michalsen	H	27	Male	Norsk		1961	Yes	Buskerud	0626	Lier
Svein Helge Nygard	H	28	Male	Norsk		1960	Yes	Buskerud	0626	Lier
Kjetil Ofte	H	29	Male	Norsk		1952	Yes	Buskerud	0626	Lier
Per Werrum	H	30	Male	Norsk		1946	Yes	Buskerud	0626	Lier
Knut Enger	H	31	Male	Norsk		1937	Yes	Buskerud	0626	Lier
John Arne Gulbrandsen	H	32	Male	Norsk		1938	Yes	Buskerud	0626	Lier
Hans Fredrik Syvertsen	H	33	Male	Norsk		1947	No	Buskerud	0626	Lier
Arild Andreas Nordahl	H	34	Male	Norsk		1953	No	Buskerud	0626	Lier
Anne Grete Wiese Holm	H	35	Female	Norsk		1950	No	Buskerud	0626	Lier
Jan Vidar Bang-Olsen	H	36	Male	Norsk		1937	No	Buskerud	0626	Lier
Sven Erik Hallgren	H	37	Male	Norsk		1931	No	Buskerud	0626	Lier
Sissel Wærsted Olsen	H	38	Female	Norsk		1945	No	Buskerud	0626	Lier
Helge Johansen	H	39	Male	Norsk		1936	No	Buskerud	0626	Lier
Kjell Håkon Brurberg	H	40	Male	Norsk		1943	No	Buskerud	0626	Lier
Trond Johansen	KRF	1	Male	Norsk		1953	No	Buskerud	0626	Lier
Hanne M Pedersen-Eriksen	KRF	2	Female	Norsk		1987	No	Buskerud	0626	Lier
Brynhild Heitmann	KRF	3	Female	Norsk		1952	No	Buskerud	0626	Lier
Leif Arne Aannestad	KRF	4	Male	Norsk		1950	No	Buskerud	0626	Lier
Unn Merete Høibjerg Øyri	KRF	5	Female	Norsk		1964	No	Buskerud	0626	Lier
Anders Opsahl	KRF	6	Male	Norsk		1950	No	Buskerud	0626	Lier
Julie Egeberg	KRF	7	Female	Norsk		1988	No	Buskerud	0626	Lier
Odd Bergill	KRF	8	Male	Norsk		1936	No	Buskerud	0626	Lier
Ingvild Juvkam	KRF	9	Female	Norsk		1971	No	Buskerud	0626	Lier
Jan Reidar Holt	KRF	10	Male	Norsk		1939	No	Buskerud	0626	Lier
Gjertrud Aspelund	KRF	11	Female	Norsk		1945	No	Buskerud	0626	Lier
Magnus Angeltveit	KRF	12	Male	Norsk		1948	No	Buskerud	0626	Lier
Anne Aasgaard	KRF	13	Female	Norsk		1953	No	Buskerud	0626	Lier
Anders Skarsvik Hekneby	KRF	14	Male	Norsk		1988	No	Buskerud	0626	Lier
Oddny Raknes	KRF	15	Female	Norsk		1951	No	Buskerud	0626	Lier
Ola Steffen Isene	KRF	16	Male	Norsk		1936	No	Buskerud	0626	Lier
Hakon Kristoffersen	KRF	17	Male	Norsk		1966	No	Buskerud	0626	Lier
Unni Hennum Lie	KRF	18	Female	Norsk		1963	No	Buskerud	0626	Lier
Karl Sæbjørn Kjøllesdal	KRF	19	Male	Norsk		1960	No	Buskerud	0626	Lier
Ingrid Kristine Viken	KRF	20	Female	Norsk		1939	No	Buskerud	0626	Lier
Heidi Johansen	KRF	21	Female	Norsk		1986	No	Buskerud	0626	Lier
Anders Jørgen Fuglerud	KRF	22	Male	Norsk		1938	No	Buskerud	0626	Lier
Svein Bjørn Rikardsen	KRF	23	Male	Norsk		1940	No	Buskerud	0626	Lier
Håkon Norby Bjørgo	R	1	Male	Norsk		1989	No	Buskerud	0626	Lier
Lasse Røed	R	2	Male	Norsk		1956	No	Buskerud	0626	Lier
Gert Hermod Nygårdshaug	R	3	Male	Norsk		1946	No	Buskerud	0626	Lier
Amdjed Nabil Taleb	R	4	Male	Non	Arabic	1989	No	Buskerud	0626	Lier
Marius Andre Olsson	R	5	Male	Norsk		1989	No	Buskerud	0626	Lier
Claes Folkestad Stormoen	R	6	Male	Norsk		1988	No	Buskerud	0626	Lier
Lars Oddmund Fjelltun	R	7	Male	Norsk		1989	No	Buskerud	0626	Lier
Marit Ingeberg	R	8	Female	Norsk		1953	No	Buskerud	0626	Lier
Sabaun Ehsas	R	9	Female	Non	Indian	1989	No	Buskerud	0626	Lier
Siri Loe Svere	SP	1	Female	Norsk		1976	Yes	Buskerud	0626	Lier
Kirsti Marie Lager Lyngås	SP	2	Female	Norsk		1965	Yes	Buskerud	0626	Lier
Espen Lahnstein	SP	3	Male	Norsk		1976	Yes	Buskerud	0626	Lier
Jan Oddvar Stolp	SP	4	Male	Norsk		1944	Yes	Buskerud	0626	Lier
Anders Holmen	SP	5	Male	Norsk		1978	No	Buskerud	0626	Lier
Anne Katrine Grimsrud	SP	6	Female	Norsk		1954	No	Buskerud	0626	Lier
Knut Espen Riis	SP	7	Male	Norsk		1964	No	Buskerud	0626	Lier
Arne Flatebø	SP	8	Male	Norsk		1949	No	Buskerud	0626	Lier
Eldrid Sandvoll Ask	SP	9	Male	Norsk		1946	No	Buskerud	0626	Lier
Per Holmen	SP	10	Male	Norsk		1956	No	Buskerud	0626	Lier
Lars Eivind England	SP	11	Male	Norsk		1982	No	Buskerud	0626	Lier
Anne Lise Mahle Dahlgren	SP	12	Female	Norsk		1960	No	Buskerud	0626	Lier
Tore Jarl Egede-Nissen	SP	13	Male	Norsk		1945	No	Buskerud	0626	Lier
Trond Kristiansmoen	SP	14	Male	Norsk		1953	No	Buskerud	0626	Lier
Solveig Karen R Hauge	SP	15	Female	Norsk		1959	No	Buskerud	0626	Lier
Ole Johnny Snarheim	SP	16	Male	Norsk		1949	No	Buskerud	0626	Lier
Gunnar Hersleth	SP	17	Male	Norsk		1946	No	Buskerud	0626	Lier
Marit Hennum Mørk	SP	18	Female	Norsk		1954	No	Buskerud	0626	Lier
Geir Skjeggerud	SP	19	Male	Norsk		1965	No	Buskerud	0626	Lier
Lars Kyllingstad	SP	20	Male	Norsk		1951	No	Buskerud	0626	Lier
Kristin Fladmark Kornerud	SP	21	Female	Norsk		1964	No	Buskerud	0626	Lier
Ole Fossen	SP	22	Male	Norsk		1954	No	Buskerud	0626	Lier
Liv Reidun Svere	SP	23	Female	Norsk		1943	No	Buskerud	0626	Lier
Harald Oskar Buttedahl	SP	24	Male	Norsk		1965	No	Buskerud	0626	Lier
Anders Moen	SP	25	Male	Norsk		1963	No	Buskerud	0626	Lier
Marit Waaler	SP	26	Female	Norsk		1954	No	Buskerud	0626	Lier
Hans Kristen Solberg	SP	27	Male	Norsk		1954	No	Buskerud	0626	Lier
Unn Ribe	SP	28	Female	Norsk		1950	No	Buskerud	0626	Lier
Bjørn Tovsrud	SP	29	Male	Norsk		1949	No	Buskerud	0626	Lier
Anita Margareth Drevdal	SV	1	Female	Norsk		1961	No	Buskerud	0626	Lier
Runar Gravdal	SV	2	Male	Norsk		1956	No	Buskerud	0626	Lier
Ninnie E Bjørnland	SV	3	Female	Norsk		1958	No	Buskerud	0626	Lier
Sara S A Moss	SV	4	Female	Norsk		1987	No	Buskerud	0626	Lier
Janiche Karin Solheim	SV	5	Female	Norsk		1953	No	Buskerud	0626	Lier
Majda Anicic	SV	6	Female	Non	South Slavic	1964	No	Buskerud	0626	Lier
Torbjørn Hultstrand Hauge	SV	7	Male	Norsk		1952	No	Buskerud	0626	Lier
Leif Steinar Tønnesen	SV	8	Male	Norsk		1935	No	Buskerud	0626	Lier
Torkild Johannes Balog	SV	9	Male	Norsk		1988	No	Buskerud	0626	Lier
Henrik Fjellanger	SV	10	Male	Norsk		1955	No	Buskerud	0626	Lier
Jorunn Teigen	SV	11	Female	Norsk		1948	No	Buskerud	0626	Lier
Kristin Thorsrud Teien	SV	12	Female	Norsk		1972	No	Buskerud	0626	Lier
Anne Bondevik	SV	13	Female	Norsk		1959	No	Buskerud	0626	Lier
Ingeborg Sofie A Bye	SV	14	Female	Norsk		1962	No	Buskerud	0626	Lier
Hans Petter Bredal	SV	15	Male	Norsk		1951	No	Buskerud	0626	Lier
Astrid Karin Natvig	SV	16	Female	Norsk		1949	No	Buskerud	0626	Lier
Nils Anton Bang	SV	17	Male	Norsk		1956	No	Buskerud	0626	Lier
Ove Martin Fjellhøy	SV	18	Male	Norsk		1957	No	Buskerud	0626	Lier
Eirik Bøltorp Drevdal	SV	19	Male	Norsk		1964	No	Buskerud	0626	Lier
Silje Merete Binder	SV	20	Female	Norsk		1975	No	Buskerud	0626	Lier
Knut Ellingsgard	SV	21	Male	Norsk		1966	No	Buskerud	0626	Lier
Sigmund Ruud	SV	22	Male	Norsk		1955	No	Buskerud	0626	Lier
Truls Andreas Hallingstad	Uavhengig Folkevalgte	1	Male	Norsk		1934	No	Buskerud	0626	Lier
Mai Lilian E Kværnstuen	Uavhengig Folkevalgte	2	Female	Norsk		1949	No	Buskerud	0626	Lier
Kristian Lauritsen	Uavhengig Folkevalgte	3	Female	Norsk		1964	No	Buskerud	0626	Lier
Åse K Killingberg Brørvik	Uavhengig Folkevalgte	4	Female	Norsk		1958	No	Buskerud	0626	Lier
Truls Håkon Kraugerud	Uavhengig Folkevalgte	5	Male	Norsk		1985	No	Buskerud	0626	Lier
Astrid S G Sylling	Uavhengig Folkevalgte	6	Female	Norsk		1960	No	Buskerud	0626	Lier
Thor Ivar Ugelstad	Uavhengig Folkevalgte	7	Male	Norsk		1945	No	Buskerud	0626	Lier
Sindre Mehren Green	Uavhengig Folkevalgte	8	Male	Norsk		1987	No	Buskerud	0626	Lier
Bjørn Lesjø	Uavhengig Folkevalgte	9	Male	Norsk		1943	No	Buskerud	0626	Lier
May-Britt Nystrøm	Uavhengig Folkevalgte	10	Female	Norsk		1958	No	Buskerud	0626	Lier
Irene Marie Midtbø Viland	Uavhengig Folkevalgte	11	Female	Norsk		1961	No	Buskerud	0626	Lier
Frank Johnson	Uavhengig Folkevalgte	12	Male	Norsk		1955	No	Buskerud	0626	Lier
Trude Moen	Uavhengig Folkevalgte	13	Female	Norsk		1970	No	Buskerud	0626	Lier
Tormod Saue	Uavhengig Folkevalgte	14	Male	Norsk		1959	No	Buskerud	0626	Lier
Lidia M Placzek Ugelstad	Uavhengig Folkevalgte	15	Female	Non	West Slavic	1955	No	Buskerud	0626	Lier
Yngvild Mehren Nystrøm	Uavhengig Folkevalgte	16	Female	Norsk		1982	No	Buskerud	0626	Lier
John Erik Rusten	Uavhengig Folkevalgte	17	Male	Norsk		1958	No	Buskerud	0626	Lier
Karianne Mehren	Uavhengig Folkevalgte	18	Female	Norsk		1970	No	Buskerud	0626	Lier
Aage Golmen	Uavhengig Folkevalgte	19	Male	Norsk		1972	No	Buskerud	0626	Lier
Hans Richard Thjømøe	Uavhengig Folkevalgte	20	Male	Norsk		1948	No	Buskerud	0626	Lier
Anne Tveten	Uavhengig Folkevalgte	21	Female	Norsk		1972	No	Buskerud	0626	Lier
Janne Lise Høgstavoll	Uavhengig Folkevalgte	22	Female	Norsk		1970	No	Buskerud	0626	Lier
Anders Olafsen	Uavhengig Folkevalgte	23	Male	Norsk		1977	No	Buskerud	0626	Lier
Anita Irene Frantzen	Uavhengig Folkevalgte	24	Female	Norsk		1978	No	Buskerud	0626	Lier
Arne Kjell Johansen	Uavhengig Folkevalgte	25	Male	Norsk		1937	No	Buskerud	0626	Lier
Kristin Emilie Tandberg	Uavhengig Folkevalgte	26	Female	Norsk		1972	No	Buskerud	0626	Lier
Helge Haarberg	Uavhengig Folkevalgte	27	Male	Norsk		1953	No	Buskerud	0626	Lier
Tone Ørjasæter Fjellstad	Uavhengig Folkevalgte	28	Female	Norsk		1969	No	Buskerud	0626	Lier
Oddvar Martin Brekke	Uavhengig Folkevalgte	29	Male	Norsk		1940	No	Buskerud	0626	Lier
Ellen Ingebjørg Dahle	Uavhengig Folkevalgte	30	Female	Norsk		1947	No	Buskerud	0626	Lier
Tove Sigrunn Stor-Re	Uavhengig Folkevalgte	31	Female	Norsk		1944	No	Buskerud	0626	Lier
Nina Eleonore Johnsen	V	1	Female	Norsk		1964	Yes	Buskerud	0626	Lier
Einar Hovde	V	2	Male	Norsk		1963	Yes	Buskerud	0626	Lier
Marianne B Korneliussen	V	3	Female	Norsk		1971	Yes	Buskerud	0626	Lier
Lars Ove Moldskred	V	4	Male	Norsk		1966	Yes	Buskerud	0626	Lier
Randi Kristin Strand	V	5	Female	Norsk		1959	Yes	Buskerud	0626	Lier
Christian Aakermann	V	6	Male	Norsk		1965	Yes	Buskerud	0626	Lier
Odd Eriksen	V	7	Male	Norsk		1957	Yes	Buskerud	0626	Lier
Aase Berit Årvik	V	8	Female	Norsk		1960	Yes	Buskerud	0626	Lier
Morten Haugen	V	9	Male	Norsk		1961	Yes	Buskerud	0626	Lier
Anna Naiyoma Sankei	V	10	Female	Non	Japanese	1957	Yes	Buskerud	0626	Lier
Knut Oddvar Moen	V	11	Male	Norsk		1938	Yes	Buskerud	0626	Lier
Bente K Johannessen	V	12	Female	Norsk		1961	Yes	Buskerud	0626	Lier
Gunn Kristin Finnby	V	13	Female	Norsk		1961	Yes	Buskerud	0626	Lier
Jon Øyvind Lærum	V	14	Male	Norsk		1972	Yes	Buskerud	0626	Lier
Tordis Helene Skaug	V	15	Female	Norsk		1942	Yes	Buskerud	0626	Lier
Jon Andreas Ulle	V	16	Male	Norsk		1930	No	Buskerud	0626	Lier
Vigdis Grande Knudsen	V	17	Male	Norsk		1962	No	Buskerud	0626	Lier
Torleiv Idsøe Holst	V	18	Male	Norsk		1965	No	Buskerud	0626	Lier
Lillian Johnsen	V	19	Female	Norsk		1935	No	Buskerud	0626	Lier
Ghulam Hazrat Ehsas	V	20	Male	Non	Arabic	1958	No	Buskerud	0626	Lier
Torger Almaas	V	21	Male	Norsk		1946	No	Buskerud	0626	Lier
Kristin Bjelke	AGV	1	Female	Norsk		1957	No	Akershus	0220	Asker
Nina Gjellum	AGV	2	Female	Norsk		1963	No	Akershus	0220	Asker
John Rudolf Hanevold	AGV	3	Male	Norsk		1943	No	Akershus	0220	Asker
Kristin Berger Magnor	AGV	4	Female	Norsk		1962	No	Akershus	0220	Asker
Anne B R Bull-Gundersen	AGV	5	Male	Norsk		1957	No	Akershus	0220	Asker
Liv Knatten	AGV	6	Female	Norsk		1953	No	Akershus	0220	Asker
Anders Gjermo	AGV	7	Male	Norsk		1958	No	Akershus	0220	Asker
Paal Steine	AGV	8	Male	Norsk		1961	No	Akershus	0220	Asker
Heidi Thommessen	AGV	9	Female	Norsk		1966	No	Akershus	0220	Asker
Olav Hånde	AGV	10	Male	Norsk		1958	No	Akershus	0220	Asker
Siri Schrøder Vesterkjær	AGV	11	Female	Norsk		1949	No	Akershus	0220	Asker
Henrik Rasmussen	AGV	12	Male	Norsk		1963	No	Akershus	0220	Asker
Nina Hammerlund	AGV	13	Female	Norsk		1964	No	Akershus	0220	Asker
Ørnulf Aaberg Hellum	AGV	14	Male	Norsk		1938	No	Akershus	0220	Asker
Ingvild Tandberg	AGV	15	Female	Norsk		1964	No	Akershus	0220	Asker
Jan Häusler	AGV	16	Male	Norsk		1957	No	Akershus	0220	Asker
Kjell Repp	AGV	17	Male	Norsk		1949	No	Akershus	0220	Asker
Lars Roede	AGV	18	Male	Norsk		1944	No	Akershus	0220	Asker
Anne-Karin Gravelle	AGV	19	Female	Norsk		1941	No	Akershus	0220	Asker
Tomas Ekeli Hansen	AGV	20	Male	Norsk		1967	No	Akershus	0220	Asker
Knut Ivar Edvardsen	AGV	21	Male	Norsk		1943	No	Akershus	0220	Asker
Svein Erik Wilhelmsen	AGV	22	Male	Norsk		1936	No	Akershus	0220	Asker
Ole Willy Sandbekk	AP	1	Male	Norsk		1945	Yes	Akershus	0220	Asker
Marianne Riis Rasmussen	AP	2	Female	Norsk		1960	Yes	Akershus	0220	Asker
Dag Thorkildsen	AP	3	Male	Norsk		1956	Yes	Akershus	0220	Asker
Elisabeth Fanghol	AP	4	Female	Norsk		1983	Yes	Akershus	0220	Asker
Ivar Horneland Kristensen	AP	5	Male	Norsk		1968	Yes	Akershus	0220	Asker
Farida Abbas	AP	6	Female	Non	Arabic	1970	Yes	Akershus	0220	Asker
Svein Hillestad	AP	7	Male	Norsk		1956	Yes	Akershus	0220	Asker
Rutt Siri Kregnes	AP	8	Male	Norsk		1956	Yes	Akershus	0220	Asker
Martin Andreas Vik	AP	9	Male	Norsk		1987	Yes	Akershus	0220	Asker
Kjerstin Ongre	AP	10	Female	Norsk		1959	Yes	Akershus	0220	Asker
Thorbjørn Løvås	AP	11	Male	Norsk		1937	Yes	Akershus	0220	Asker
Stine Ramstad Westby	AP	12	Female	Norsk		1970	Yes	Akershus	0220	Asker
Erling Diesen	AP	13	Male	Norsk		1932	Yes	Akershus	0220	Asker
Oddhild Günther	AP	14	Female	Norsk		1944	Yes	Akershus	0220	Asker
Geir K Elstad Jansen	AP	15	Male	Norsk		1968	Yes	Akershus	0220	Asker
May Britt Myklebust	AP	16	Female	Norsk		1971	Yes	Akershus	0220	Asker
Jarle Rustand	AP	17	Male	Norsk		1969	Yes	Akershus	0220	Asker
Tove Marie Selnes	AP	18	Female	Norsk		1969	Yes	Akershus	0220	Asker
Sindre Kåre Fossum Beyer	AP	19	Male	Norsk		1977	Yes	Akershus	0220	Asker
Bjørg Andås Ohnstad	AP	20	Male	Norsk		1946	Yes	Akershus	0220	Asker
Frode Lerstein	AP	21	Male	Norsk		1951	Yes	Akershus	0220	Asker
Frøydis Rui-Rahman	AP	22	Male	Non	Arabic	1975	Yes	Akershus	0220	Asker
Abdisamed A Mohamed	AP	23	Male	Non	Arabic	1981	Yes	Akershus	0220	Asker
Turid Saastad Andreassen	AP	24	Female	Norsk		1945	Yes	Akershus	0220	Asker
Jostein Rustad	AP	25	Male	Norsk		1946	No	Akershus	0220	Asker
Sissel Lersveen	AP	26	Female	Norsk		1951	No	Akershus	0220	Asker
Svein Steffens	AP	27	Male	Norsk		1939	No	Akershus	0220	Asker
Unni Korstvedt	AP	28	Female	Norsk		1943	No	Akershus	0220	Asker
Ole-Jacob Johansen	FRP	1	Male	Norsk		1962	No	Akershus	0220	Asker
Knut Auke	FRP	2	Male	Norsk		1958	No	Akershus	0220	Asker
Astrid O Nesland	FRP	3	Female	Norsk		1980	No	Akershus	0220	Asker
Trygve Jørgen Lia	FRP	4	Male	Norsk		1945	No	Akershus	0220	Asker
Geir Åge Halvorsen	FRP	5	Male	Norsk		1938	No	Akershus	0220	Asker
Aud Rigmor Thokle	FRP	6	Female	Norsk		1940	No	Akershus	0220	Asker
Kjetil Andreas Nesland	FRP	7	Male	Norsk		1976	No	Akershus	0220	Asker
Sissel Eggesbø	FRP	8	Female	Norsk		1936	No	Akershus	0220	Asker
Harald Elstad	FRP	9	Male	Norsk		1944	No	Akershus	0220	Asker
Simon Stangebye	FRP	10	Male	Norsk		1970	No	Akershus	0220	Asker
Harald Anonsen	FRP	11	Male	Norsk		1944	No	Akershus	0220	Asker
Trond Stenseng	FRP	12	Male	Norsk		1963	No	Akershus	0220	Asker
Wenche Charlotte Almnes	FRP	13	Female	Norsk		1974	No	Akershus	0220	Asker
Jostein Skare	FRP	14	Male	Norsk		1967	No	Akershus	0220	Asker
Lilly Flaten Bergheim	FRP	15	Female	Norsk		1955	No	Akershus	0220	Asker
Odd Garm	FRP	16	Male	Norsk		1942	No	Akershus	0220	Asker
Ann-Charlott Kraugerud	FRP	17	Female	Norsk		1957	No	Akershus	0220	Asker
Rune Spångberg	FRP	18	Male	Norsk		1957	No	Akershus	0220	Asker
Jan Kristian Næss	FRP	19	Male	Norsk		1935	No	Akershus	0220	Asker
Berit O Fjeld Halvorsen	FRP	20	Female	Norsk		1939	No	Akershus	0220	Asker
Rakel Pettersen	FRP	21	Male	Norsk		1975	No	Akershus	0220	Asker
Christian Louis Granly	FRP	22	Male	Norsk		1985	No	Akershus	0220	Asker
Rolf Mørk	FRP	23	Male	Norsk		1941	No	Akershus	0220	Asker
Kurt Henryk Chetkowski	FRP	24	Male	Non	West Slavic	1952	No	Akershus	0220	Asker
Kari Otelie Pettersen	FRP	25	Female	Norsk		1948	No	Akershus	0220	Asker
Jorunn Mørk	FRP	26	Male	Norsk		1944	No	Akershus	0220	Asker
Camilla Constance Johnsen	FRP	27	Female	Norsk		1978	No	Akershus	0220	Asker
Erik Nordli	FRP	28	Male	Norsk		1960	No	Akershus	0220	Asker
Justyna Urbanek-Spångberg	FRP	29	Female	Non	West Slavic	1955	No	Akershus	0220	Asker
Niaz Ali	FRP	30	Male	Non	Persian	1949	No	Akershus	0220	Asker
Robert Erling Kopperud	FRP	31	Male	Norsk		1961	No	Akershus	0220	Asker
Per Pedersen	FRP	32	Male	Norsk		1923	No	Akershus	0220	Asker
Tormod Rafgård	FRP	33	Male	Norsk		1937	No	Akershus	0220	Asker
Ole Gerhard Haug	FRP	34	Male	Norsk		1953	No	Akershus	0220	Asker
Bjørn Niels Midjo	FRP	35	Male	Norsk		1933	No	Akershus	0220	Asker
Anja E Holmquist Aamodt	FRP	36	Female	Norsk		1981	No	Akershus	0220	Asker
Lene Ø Winger Conradi	H	1	Female	Norsk		1970	Yes	Akershus	0220	Asker
William Bjørge Moe Norset	H	2	Male	Norsk		1937	Yes	Akershus	0220	Asker
Hege Damm Schwarz	H	3	Male	Norsk		1970	Yes	Akershus	0220	Asker
Gard Olav S Gabrielsen	H	4	Male	Norsk		1981	Yes	Akershus	0220	Asker
Ellen Ugland	H	5	Female	Norsk		1955	Yes	Akershus	0220	Asker
Per Anders Owren	H	6	Male	Norsk		1946	Yes	Akershus	0220	Asker
Anne Christine Holt	H	7	Female	Norsk		1947	Yes	Akershus	0220	Asker
Tor Kristian Østeby	H	8	Male	Norsk		1943	Yes	Akershus	0220	Asker
Linda Medalen	H	9	Female	Norsk		1965	Yes	Akershus	0220	Asker
Dag Solbakken	H	10	Male	Norsk		1957	No	Akershus	0220	Asker
Mette Michelsen	H	11	Female	Norsk		1947	No	Akershus	0220	Asker
Stein Holst Annexstad	H	12	Male	Norsk		1944	No	Akershus	0220	Asker
Maria T Skår Kjelbye	H	13	Female	Norsk		1986	No	Akershus	0220	Asker
Arve John Røys Stranden	H	14	Male	Norsk		1957	No	Akershus	0220	Asker
Nina Elisabeth Puntervold	H	15	Female	Norsk		1957	No	Akershus	0220	Asker
Kay Arne Sørensen	H	16	Female	Norsk		1962	No	Akershus	0220	Asker
Cathrine Jensen	H	17	Female	Norsk		1961	No	Akershus	0220	Asker
Arne Nordlien	H	18	Male	Norsk		1945	No	Akershus	0220	Asker
Bjørn Korstvedt	H	19	Male	Norsk		1946	No	Akershus	0220	Asker
Annemor Onarheim	H	20	Female	Norsk		1937	No	Akershus	0220	Asker
Ole Christoffer Rønning	H	21	Male	Norsk		1942	No	Akershus	0220	Asker
Sten Rune Bjørnstad	H	22	Male	Norsk		1970	No	Akershus	0220	Asker
Hilde Hasting Løken	H	23	Female	Norsk		1952	No	Akershus	0220	Asker
Erik Wiik-Hansen	H	24	Male	Norsk		1934	No	Akershus	0220	Asker
Ivar Aarseth	H	25	Male	Norsk		1944	No	Akershus	0220	Asker
Kari Setsaas	H	26	Female	Norsk		1965	No	Akershus	0220	Asker
Ole Christian Medin	H	27	Male	Norsk		1950	No	Akershus	0220	Asker
Åsmund Kjartan Vestad	H	28	Male	Norsk		1965	No	Akershus	0220	Asker
Sven Magnus Rivertz	H	29	Male	Norsk		1980	No	Akershus	0220	Asker
Anne-Berit Aarberg	H	30	Female	Norsk		1931	No	Akershus	0220	Asker
Roger Sundkjer	H	31	Male	Norsk		1964	No	Akershus	0220	Asker
Jan Arthur Solemslie	H	32	Male	Norsk		1950	No	Akershus	0220	Asker
Gerd J Moe Bjørnstad	H	33	Female	Norsk		1948	No	Akershus	0220	Asker
Finn Audun Bostad	H	34	Male	Norsk		1965	No	Akershus	0220	Asker
Lisbeth Vangsal Skovholt	H	35	Female	Norsk		1964	No	Akershus	0220	Asker
Per Roar Eek	H	36	Male	Norsk		1941	No	Akershus	0220	Asker
Hanne Nygård Rønsen	H	37	Female	Norsk		1968	No	Akershus	0220	Asker
Johan Fredrik Bockelie	H	38	Male	Norsk		1944	No	Akershus	0220	Asker
Elisabet Gusgaard Dahl	H	39	Female	Norsk		1960	No	Akershus	0220	Asker
Leif Frode Onarheim	H	40	Male	Norsk		1934	No	Akershus	0220	Asker
Hildur J O Horn Øien	KRF	1	Female	Norsk		1940	Yes	Akershus	0220	Asker
Torleiv Ole Rognum	KRF	2	Male	Norsk		1948	Yes	Akershus	0220	Asker
Hilde Sunnanå	KRF	3	Female	Norsk		1947	Yes	Akershus	0220	Asker
Miriam Hjerpaasen	KRF	4	Female	Norsk		1962	Yes	Akershus	0220	Asker
Bjørn Lande	KRF	5	Male	Norsk		1942	Yes	Akershus	0220	Asker
Ingjerd Kvalvaag Flæte	KRF	6	Female	Norsk		1944	Yes	Akershus	0220	Asker
Randi Mollan Bølset	KRF	7	Female	Norsk		1942	Yes	Akershus	0220	Asker
Arne Dale	KRF	8	Male	Norsk		1953	Yes	Akershus	0220	Asker
Lise-Lill Helgestad	KRF	9	Female	Norsk		1944	Yes	Akershus	0220	Asker
Morten William Jancey	KRF	10	Male	Norsk		1960	Yes	Akershus	0220	Asker
Ann Helen Frivold	KRF	11	Female	Norsk		1957	Yes	Akershus	0220	Asker
Roald Sporild	KRF	12	Male	Norsk		1965	Yes	Akershus	0220	Asker
Marit Brandt Lågøyr	KRF	13	Female	Norsk		1975	Yes	Akershus	0220	Asker
Daniel Barhane	KRF	14	Male	Norsk		1965	Yes	Akershus	0220	Asker
Janneke Riskild Øksnes	KRF	15	Female	Norsk		1959	Yes	Akershus	0220	Asker
Kim-Andreas Vedvik	KRF	16	Male	Norsk		1985	Yes	Akershus	0220	Asker
Arne Mella	KRF	17	Male	Norsk		1965	Yes	Akershus	0220	Asker
Bjørn Otto Skarpaas	KRF	18	Male	Norsk		1932	Yes	Akershus	0220	Asker
Gerd Hauge	KRF	19	Female	Norsk		1949	Yes	Akershus	0220	Asker
Jan Erik Istad	KRF	20	Male	Norsk		1937	No	Akershus	0220	Asker
Eva Reidun Flikke	KRF	21	Female	Norsk		1933	No	Akershus	0220	Asker
Atle Eldar Eimhjellen	KRF	22	Male	Norsk		1935	No	Akershus	0220	Asker
Marit Tunold Kråkenes	KRF	23	Female	Norsk		1945	No	Akershus	0220	Asker
Hans Christen Mamen	KRF	24	Male	Norsk		1919	No	Akershus	0220	Asker
Aase Kolbjørnsen	KRF	25	Female	Norsk		1928	No	Akershus	0220	Asker
Eirik Vethe	KRF	26	Male	Norsk		1919	No	Akershus	0220	Asker
Ragnhild-Sofie Wagle	KRF	27	Female	Norsk		1927	No	Akershus	0220	Asker
Odvar Omland	KRF	28	Male	Norsk		1923	No	Akershus	0220	Asker
